Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Hong Kong SAR, China",HKG,Trade (% of GDP),NE.TRD.GNFS.ZS,0,173.6820926,165.0051802,153.2751511,153.5077389,141.0879381,155.3493908,156.6009693,175.0438517,181.1133405,178.6722064,174.5099509,160.8325831,164.5292424,168.4758679,161.2071225,168.2041295,160.1904918,170.1545779,177.9707341,178.383083,183.6298379,171.2395092,189.958625,205.1352713,204.3088075,209.499727,229.1415254,250.6076262,248.7911838,252.7754415,261.5759927,270.3234919,263.3673108,266.7316432,290.3509901,274.2124389,262.0212325,247.9955262,248.8797352,279.1192679,269.5527809,286.5683733,327.1653077,364.5946806,377.0872975,392.4397563,396.7682686,407.3798512,374.5829579,432.94964,447.0583066,449.9926119,455.415129,438.761234,400.8735885,
Honduras,HND,Trade (% of GDP),NE.TRD.GNFS.ZS,44.42127216,44.24480629,44.56479691,46.80643588,47.22100656,54.0843409,58.69624511,59.07038957,62.02844774,58.84730098,62.01936376,60.19151847,57.47198365,65.31507207,76.22039633,70.37366548,71.88427566,74.09404834,76.47059281,79.05840948,81.29383902,69.3385352,54.72705089,55.39486765,57.72823139,54.96634366,54.89037607,48.7898862,55.21565236,65.34739631,77.14764298,72.0975849,68.44680851,78.38600203,89.69925854,91.77753486,98.81916965,98.00394645,100.5011499,97.00114143,120.3921646,115.9430717,117.9974545,122.2482772,135.4617587,136.489768,133.1318351,135.0706349,135.7489552,96.90500602,109.4418382,122.2169026,121.1882158,116.3060492,112.6092346,107.4349161,
Heavily indebted poor countries (HIPC),HPC,Trade (% of GDP),NE.TRD.GNFS.ZS,40.6991558,40.28271123,39.21710894,43.95976877,44.65126453,43.98977958,44.15018832,42.13033883,43.93016158,43.10870851,45.42106287,43.94987395,43.68412857,44.92460536,51.83717342,48.11845116,48.05451124,47.19749826,45.71194547,48.85538336,51.35143508,49.53353615,46.78564824,46.31978322,47.8139582,46.52542231,42.81719936,43.59130014,42.63965545,44.60933611,44.87856185,43.81638208,45.31685933,44.89271907,53.51433504,54.56550512,54.51885506,52.81003542,53.79833005,52.98932002,57.04977858,56.77538396,60.24939174,63.12736083,66.63925097,67.7338206,65.74897867,67.55076692,68.58990944,60.52839173,66.49328685,68.56698815,68.41924756,66.66649774,66.10270033,63.55096897,
Croatia,HRV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50587939,67.98899544,75.5462765,65.76340439,66.96769428,76.05694432,80.84477357,83.21899405,85.21914353,84.92487766,84.72784068,86.06567354,85.26845637,84.99464126,72.76179586,75.89763047,81.27321941,82.67557876,85.59630436,90.51233461,96.01720829,
Haiti,HTI,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.80749018,32.53768844,48.75226664,31.13363998,37.84781902,40.22337985,36.89590046,36.5207867,41.94847951,46.10982212,48.50291715,48.12821713,63.75273468,58.12005385,56.97979588,59.51769826,53.93757667,56.3043218,58.28430641,80.09117744,76.42395346,70.06806661,70.54622967,72.93170029,70.58190541,
Hungary,HUN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.43538813,55.51204613,53.62571875,56.52936925,78.48480063,83.40404099,94.97576479,107.4496911,113.9480051,137.2838903,131.0011375,118.2230414,116.8041438,123.4241423,127.8585295,149.6942287,155.9277053,158.9195396,145.4816504,159.1635759,168.2130532,166.8245808,164.9966447,170.3687526,172.5429198,
IBRD only,IBD,Trade (% of GDP),NE.TRD.GNFS.ZS,19.23687257,18.59231671,16.53455151,17.82318661,17.05844024,16.64025872,17.68095678,16.80283827,16.91524149,16.46550663,17.34054284,17.58169959,18.21718632,20.64758388,25.53796943,24.49918906,23.82207058,23.53747048,23.14321938,25.32131078,27.45470228,28.13318901,28.78934578,28.03338255,28.56424968,28.95021938,27.044462,30.16000764,33.86938228,33.98188544,34.36356245,34.46837033,44.16702401,42.11812392,41.65981222,42.52354539,42.75651973,43.97794449,45.50232887,46.7293054,50.90012545,49.96733325,51.83448226,55.59225355,59.90472027,61.10393309,62.01635493,60.54082016,60.31983601,50.99782327,53.9257151,56.38914763,55.36147341,54.09855458,53.25858649,51.13281891,
IDA & IBRD total,IBT,Trade (% of GDP),NE.TRD.GNFS.ZS,20.11097419,19.46059921,17.43946715,18.74012435,18.06297921,17.69580108,18.66655368,17.90860859,17.97339018,17.53686716,18.33878614,18.56109575,19.21706475,21.68073762,26.65786992,25.58720705,25.00035199,24.79342698,24.32709157,26.53166665,28.79098897,29.32048745,29.62087163,28.75297968,29.15775711,29.52838666,27.60124013,30.76401625,34.14453001,34.85709941,35.37139906,35.51331965,44.61556546,42.74824377,42.32011905,43.50911067,43.79045442,45.11352803,46.34828375,47.37543975,51.46804936,50.72796436,52.33948974,56.07286144,59.93998153,61.19468538,62.22510971,60.98001451,60.82380487,51.64060541,54.34409828,57.00757764,55.91908462,54.59644908,53.77418051,51.59278227,
IDA total,IDA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,34.05485451,33.42427429,33.1806679,33.03206364,33.12540573,34.08318553,37.04159326,43.30847012,41.6493552,42.43530763,43.34663763,41.80897597,44.63350573,48.54616486,46.77521442,41.872232,39.35224942,37.85086115,38.0412496,35.0011955,38.80458364,37.79015356,47.63753119,49.57880688,50.21283278,50.95865959,51.58597454,51.45798903,57.09778366,58.10960908,60.82871088,58.04751581,56.31123047,59.00665198,60.82455562,58.97828054,62.3908969,60.40352337,62.39518889,64.97458928,66.76458088,67.69428539,60.40349238,60.04781079,65.23582933,63.31678396,61.18962187,60.61000478,57.39433677,
IDA blend,IDB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,32.00854223,30.16512746,30.19572824,28.37109687,29.23086272,30.82079177,35.51279692,42.99474908,43.08300112,42.28382782,44.7975059,43.44272673,46.22366108,50.79562231,49.7117276,44.32436544,39.51757733,37.45722179,38.31235858,34.3720759,39.67518647,37.28911238,53.21104153,56.51842198,57.7773433,57.84393144,56.22679051,51.41757698,59.81542054,61.88673711,68.24234881,63.89656841,59.99689116,66.05486026,70.22134659,64.82931465,71.17150453,63.04314539,65.23859085,71.58530109,73.88203149,74.90681151,66.71684161,63.25341157,70.17133928,65.46989017,61.91490767,61.63834945,57.84568976,
Indonesia,IDN,Trade (% of GDP),NE.TRD.GNFS.ZS,28.44215787,24.91529462,11.52751105,20.07658003,27.52868438,11.55630536,36.14458734,26.5270739,27.55512803,24.74917008,29.9927839,32.8184513,35.46301436,41.85856926,53.03350363,47.52174217,48.59876916,46.52644183,44.97266446,56.96275816,58.53962775,57.37885622,51.85591175,57.08978247,49.21463225,43.67488281,40.02715012,46.33170586,47.25456288,49.0818819,52.89186122,54.83956469,57.42743276,50.52333901,51.87710116,53.95858951,52.26474368,55.99389633,96.18619424,62.94391295,71.43687599,69.7932057,59.07946358,53.61649402,59.76129216,63.98793587,56.65712681,54.82924998,58.56139963,45.51212137,46.70127388,50.18001318,49.5828983,48.63737268,48.05727115,41.93771019,
IDA only,IDX,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,37.80078772,38.69664286,36.11048422,36.69826092,36.17919881,37.70631799,37.11244261,37.42179873,38.60610694,43.62952064,40.16364889,42.59228818,41.83779455,40.10994266,,46.20059531,43.68522713,39.28025079,39.17759367,38.26195113,37.75812195,35.78521054,37.71757395,38.4091929,40.75142623,41.52373136,41.51259326,43.06321009,46.35721333,51.50216006,54.09949723,53.94241817,52.66228486,51.60454466,52.25132418,51.81283659,51.23363878,53.12945697,53.61360661,57.7648986,59.5882906,58.50487031,59.7989308,60.12837475,53.78081467,56.68514858,60.30721473,61.16110389,60.46454293,59.58444198,56.94270413,
Isle of Man,IMN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Trade (% of GDP),NE.TRD.GNFS.ZS,11.1021357,10.08431464,10.02498272,10.01176224,9.248361027,8.372211452,10.62785748,9.809042147,8.826946894,7.611297819,7.529721118,7.537423267,7.603065149,8.778154113,10.66486129,12.08209531,12.58057831,12.43011504,12.68063243,14.66168356,15.11942844,14.25723655,13.88247176,13.45464075,13.76792869,12.67770807,12.00867654,12.36791867,13.25794639,14.90671404,15.2390159,16.69494835,18.11541029,19.31285159,19.73210378,22.47333532,21.55153995,22.22954875,23.29101706,24.38790891,26.43729384,25.54526907,29.00009028,30.06518498,36.85744745,41.30519008,45.29779299,46.16019743,53.76515452,46.77857648,49.69053812,55.62572359,55.75261817,53.62539958,48.79955995,42.4120542,
Not classified,INX,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Trade (% of GDP),NE.TRD.GNFS.ZS,64.80013725,69.75488497,66.74734992,69.72596742,69.77683598,73.80077756,75.41632623,73.82730133,78.85447921,78.46815715,74.35244698,72.13246645,67.56232512,75.16127982,90.58704806,82.96459273,91.14824329,97.90298616,99.61361866,105.1950619,102.2019839,100.8747756,93.87676791,97.63986112,108.198403,107.654846,97.02947443,100.6446285,105.1144191,112.3541603,104.9256199,106.3350121,109.4371787,116.4874385,126.3638857,135.9686058,138.7323376,142.3379856,158.0077884,160.1860189,175.1372413,175.0505304,163.7755769,146.5503134,146.6972353,148.254062,149.9045042,153.2226779,159.6940353,173.4019214,190.1097362,186.3092403,196.3987922,193.3846101,209.6566846,216.2428268,
"Iran, Islamic Rep.",IRN,Trade (% of GDP),NE.TRD.GNFS.ZS,31.23754168,29.59524351,28.17599996,27.7909133,32.72864983,32.62603557,33.90697887,36.95543839,37.99193979,39.07814316,39.66701455,44.42802951,44.45344986,54.09788692,71.4046881,76.11562343,65.43508113,59.88807836,45.69456564,42.80582678,42.48267387,40.31310614,38.06351688,38.73011352,27.93413761,23.17239114,14.1448539,17.88485314,21.58397884,27.93502571,37.0805677,44.19417165,40.39792725,46.04086432,41.6091364,35.14424492,35.22129915,32.64955811,29.22821965,34.88541413,41.25724746,40.53556648,48.17268655,50.67910578,53.08661455,56.05388359,54.68715128,51.51682743,49.90003521,45.42150439,45.73545036,42.20701976,43.09286522,47.26232792,43.06300372,,
Iraq,IRQ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,57.52197286,66.64959016,58.40817817,70.93621399,92.6137199,94.90224694,93.28247187,97.03151139,88.32692034,93.61702128,95.04968074,93.91199358,92.78944843,57.55249188,55.32784914,54.96143034,42.93884794,49.34943182,42.49956258,44.83508837,15.12628182,3.79114097,1.921145633,0.544696684,0.099582362,0.020999232,0.026888483,106.1881699,132.2431605,138.3146012,125.3365956,126.780256,119.7620477,154.2345253,120.2339771,115.7425403,89.65051986,74.09285311,81.05554327,78.68737882,73.49747962,72.17132822,73.60868459,58.43530702,63.31091114,56.92007612,
Iceland,ISL,Trade (% of GDP),NE.TRD.GNFS.ZS,86.83569344,79.68445023,86.61849414,83.51703828,75.58398626,71.19186443,66.71128399,63.91742892,70.97695861,84.3625011,86.29101654,79.50545224,70.2306569,71.55075958,70.9272124,73.27724271,67.17784116,65.14452674,68.52665372,73.07544879,69.40723823,69.14671532,67.55410251,75.50867173,74.38105793,78.55078112,71.69938413,68.06351634,62.99267709,63.3760556,64.52888403,62.43253848,59.34297643,61.00978466,64.91905919,65.95556271,70.37840321,70.36231104,72.18684005,69.85040793,71.94606251,75.71505442,70.55392683,68.99419906,70.75383237,72.8695611,79.43924452,75.89996019,85.20123441,90.6037794,97.26704328,105.2432598,107.9092532,103.3391707,100.9921277,,
Israel,ISR,Trade (% of GDP),NE.TRD.GNFS.ZS,23.03251876,22.7497212,34.52855246,34.65523003,34.10336727,50.77343039,49.61474037,61.11662531,77.64306849,80.04753565,78.60447801,83.88516256,81.74754044,86.32635163,88.43149522,99.9501081,107.8793273,110.1042391,125.5759107,118.9413351,103.1152564,102.4623984,95.8355274,88.79167307,95.71765698,102.929284,91.80602561,96.30382899,83.26184887,82.52974185,80.07578167,75.25267904,74.96877696,81.01202873,80.58113225,62.95957959,61.36097681,60.53003229,59.79722669,67.76396056,71.18785672,64.92556856,68.62368466,70.08719213,78.1581887,81.47741384,81.11252164,81.49113151,77.28753716,63.7885623,67.98946006,71.68553022,72.05611607,64.51613208,62.60325903,58.43161315,
Italy,ITA,Trade (% of GDP),NE.TRD.GNFS.ZS,25.36059314,25.65545084,25.87554096,26.50846578,25.53170551,26.41623085,27.70560583,27.96178321,28.51409991,30.39060378,30.19125689,30.48944112,31.92053862,34.16914688,40.92796534,37.51526466,41.31855012,41.9379545,41.39498042,43.84465721,43.10444532,45.42094915,43.6417896,40.31309488,42.56591754,42.76802432,36.27442619,35.67180124,35.21888997,37.16651516,36.43326206,33.98244921,35.02089411,37.87529793,40.5793857,45.82498389,42.98283694,44.68174946,45.20998385,44.72517634,50.47451827,50.20822119,48.19841573,46.26864093,47.5436418,49.41381653,53.29227672,55.21364878,54.71800813,45.6091142,52.34559792,55.58298775,56.18488449,55.4665927,55.80719693,57.03870458,
Jamaica,JAM,Trade (% of GDP),NE.TRD.GNFS.ZS,71.29296166,68.29472018,67.93863407,68.20501097,72.43504912,70.1468894,73.32141945,72.853019,78.90832595,80.21557369,70.64753722,74.75826575,73.84476409,72.67864411,81.58114116,80.87602218,66.93740049,58.14914051,77.8830182,100.4392831,102.1076407,102.9960994,86.68336532,78.72361467,117.1886535,121.5550355,94.72950844,92.86922788,91.41747235,96.01028042,99.94017194,101.5987888,125.4943267,103.022462,108.7769373,111.3029002,99.0681822,90.99212363,,,,,81.84674,88.15050881,89.31813619,90.48789334,100.7456498,101.2444446,113.5777992,86.88398254,80.92348038,83.84716289,82.0648703,83.31763443,84.75111223,74.97092418,
Jordan,JOR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,112.1452494,116.0341831,113.2763389,121.4656489,125.7039835,142.1757438,134.9112067,117.1386992,118.6259622,115.9159936,81.83949622,90.77868468,108.1268581,130.4551292,149.453389,137.2616633,131.6358935,130.4890091,118.3087907,124.5854734,131.0429364,120.8948508,109.1959991,104.6173843,110.3662901,109.3146775,114.0638044,115.7333386,134.6704691,146.9127807,141.7478027,145.9927745,145.3094469,115.5401174,117.2581668,121.5139027,120.5114368,114.3058195,113.0713817,98.07803298,
Japan,JPN,Trade (% of GDP),NE.TRD.GNFS.ZS,21.0109012,20.17956109,18.72175154,18.91419383,19.18499197,19.65267588,19.60882289,19.1036703,19.12537985,19.53611724,19.97665518,20.33823961,18.52762192,19.70107316,27.46488471,25.11158537,25.85627421,24.12497977,20.14189926,23.62584991,27.79480687,28.10742731,27.77349585,25.60439267,26.84113422,24.85131381,18.34718223,17.35219699,17.40198106,18.99054619,19.6672224,18.17618719,17.41268373,15.92398985,16.10447231,16.67948188,18.52450015,20.04073819,19.23202171,18.34895982,19.81965271,19.79812812,20.68561136,21.5831294,23.92235646,26.51549378,30.33178162,33.09388849,34.39902043,24.49089992,28.61300771,30.39300297,30.63612369,34.14752226,37.55877967,35.59476177,
Kazakhstan,KAZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.3366418,84.63452186,84.18173901,82.52240704,71.27357329,72.3595507,65.20418275,82.57915136,105.6996926,92.84906851,94.03168565,91.46333243,96.4091997,97.76250302,91.4535268,92.1616331,94.29480465,75.76606746,74.1382659,73.11785705,73.72373249,65.40760933,64.97203465,53.14139224,
Kenya,KEN,Trade (% of GDP),NE.TRD.GNFS.ZS,64.76585106,63.84712143,62.16296315,60.99571232,62.60164409,62.09317118,63.28443577,57.83734666,58.69817098,57.61735624,60.48964482,63.82846302,55.31490832,56.06284868,74.57340436,64.33526782,64.20610897,66.55196516,67.62354066,57.36417475,65.41679594,64.28018576,58.21573715,54.16270539,58.80389758,55.44543455,55.74138559,47.70276801,49.97498209,53.15637722,57.02091368,55.59769922,52.9308701,72.85848136,71.26612523,71.74574164,57.3121107,54.05711686,48.89724194,48.19227499,53.30904439,55.94683603,55.17267226,54.1322659,59.47700335,64.47886616,55.23648513,53.8947888,57.57859865,50.86364157,54.22744637,60.44867332,55.22209844,51.28022929,51.12491247,44.80677479,
Kyrgyz Republic,KGZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.75373972,71.96110211,83.17820046,74.70633275,73.83020501,71.82612681,87.29577381,84.4771343,94.50929453,99.19944848,89.43062649,73.747112,82.92085665,83.93257766,93.81570133,95.08400463,120.7499818,137.0583878,146.1060822,133.3791532,133.2328505,136.1798404,139.6759378,134.0267856,125.1261811,108.3825128,
Cambodia,KHM,Trade (% of GDP),NE.TRD.GNFS.ZS,35.87443763,31.55555598,36.79653502,38.03921406,30.65693596,24.01315789,20.625,18.99109809,19.30294973,17.50599533,13.53383448,,,,,,,,,,,,,,,,,,,,,,,48.72425778,64.46803195,77.76672805,69.1615668,78.93464446,75.619473,94.17688808,111.6095341,113.8631457,119.6929457,123.0808125,134.5114172,136.8319301,144.6144535,138.2681469,133.3202594,105.1384754,113.6037182,113.5818435,120.7353997,128.1808513,129.031223,127.864067,
Kiribati,KIR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,83.49987351,91.90137677,93.20087695,95.41317109,92.10166468,93.99879804,101.1012658,120.874423,97.03058824,104.6866667,92.92,87.99428571,93.81021277,75.78,73.99333333,139.3016667,109.1105455,119.7696154,138.0984314,116.6257377,144.3115385,124.0486957,101.296,124.3005263,105.84,110.9371429,97.09269231,112.6429907,105.0432759,113.4642623,129.4278954,110.6674046,103.1906189,125.6327661,101.9780976,105.889987,105.1208992,103.4326921,93.21064934,101.139052,106.0972555,105.3132336,103.6707688,109.1310196,
St. Kitts and Nevis,KNA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,96.41400577,96.33547982,98.15693674,116.3146216,107.2548522,92.6086052,99.76441792,100.8628727,97.98015672,104.0696249,114.0521372,109.8201507,107.302385,102.8816223,109.077703,103.6994014,102.611503,95.14010351,96.99586907,100.6755705,94.26125898,92.70065274,90.16403573,95.01014915,85.8046362,85.26933856,90.93497278,86.91985573,93.3017351,87.47429605,85.9544959,91.00032283,75.21499084,82.20069276,84.38654556,85.85634184,89.42346781,94.06816799,103.9674546,
"Korea, Rep.",KOR,Trade (% of GDP),NE.TRD.GNFS.ZS,15.75789276,20.21212345,21.39356825,20.33878478,19.02025769,24.21967393,30.14908053,32.94106594,37.56843452,38.07799772,35.41388632,38.34434706,41.16027048,57.00150236,60.83951633,58.63875295,58.46029152,58.01794311,57.05616994,56.6375903,67.81416625,69.30919988,64.39931105,62.59298815,62.47322689,59.01031723,61.5402175,64.4187112,60.87381954,55.15316566,52.78468709,51.30372057,50.33609289,48.65827339,49.86423672,54.3156478,54.70820165,60.23187117,72.9054547,65.43023242,67.94720274,63.91107188,60.15373411,63.39301239,72.76108631,71.18429245,73.55135,77.24301702,99.93354412,90.41263765,95.65409371,110.0000525,109.8862207,102.7707529,95.29721597,84.84284047,
Kosovo,KSV,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.44544252,66.13844368,69.90767757,68.99259141,75.25995093,76.31783118,70.62217347,66.287752,70.13474668,69.22810361,
Kuwait,KWT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,90.78771696,90.04683841,87.9587156,87.80231335,92.41658241,83.93257332,85.01230895,89.26229508,94.10261206,98.80147125,106.4812158,110.4877959,115.4691083,110.4049903,106.7867557,112.6469419,107.9761786,106.8686318,108.4815465,104.7540957,96.41950158,94.19909807,89.66314668,90.50440121,93.77143755,103.0110002,142.6129543,94.68806497,92.0570352,93.18428428,94.31846069,91.47020555,92.4455526,94.9526363,85.37369987,86.62057131,86.84235118,81.22519327,86.55638887,89.29611235,92.24346204,89.71157109,91.73137718,92.68298839,88.86409869,97.02803281,99.11647644,101.0114486,97.60650467,100.036729,99.64155617,
Latin America & Caribbean (excluding high income),LAC,Trade (% of GDP),NE.TRD.GNFS.ZS,21.8126664,21.26009552,19.01064808,22.91854436,19.63585673,19.67801464,19.63524681,18.87226617,19.77086479,19.98097345,21.3132014,21.3290428,22.25679135,23.7110192,27.80592525,25.09614735,24.54940732,24.9932974,24.50687883,25.86439332,27.78044502,26.81681071,25.35963398,26.1158861,27.39917166,26.82899043,25.48427022,26.54600084,28.93443254,28.93444182,29.75149745,29.55739747,30.43150849,28.48029138,29.2984966,31.9711693,33.46508994,33.41302915,33.22326042,34.53875318,36.4565408,36.62649102,39.19872053,40.62392445,42.69117223,42.28734554,42.57355326,42.28578802,43.47285286,37.42254996,40.01510383,42.30681222,42.69001586,42.34871216,41.53171618,42.28814809,
Lao PDR,LAO,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,9.105691323,13.80281748,11.31516581,20.11554537,45.52810663,44.126832,35.84720848,38.18232164,44.13075861,52.62881201,64.80927,60.55446614,63.75717361,65.15697077,84.26954051,80.05845616,74.31033746,66.29808147,66.27873666,66.73247749,77.50724549,80.65680873,86.32086479,82.45712487,76.228333,70.97260592,74.21736886,80.57313135,90.47956605,89.74729753,96.61732993,86.96915192,
Lebanon,LBN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.9362633,117.9168669,97.42506088,87.23578138,80.47684092,70.27211547,73.13538699,68.09661276,62.08659794,54.7171976,50.81417077,50.11529593,55.55680836,51.04253256,54.09083402,94.52674897,96.36969867,94.65274819,101.2874494,109.5142772,92.74913635,98.11692845,100.4038465,133.5483758,128.0308557,126.8544551,121.9302157,
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,84.14892522,86.61332127,108.9846963,95.54031971,117.2525717,112.8409218,121.3288909,135.542936,133.3354045,136.010344,123.5222441,124.7573147,124.6950812,147.5055709,151.8210307,134.2915488,153.064772,145.748061,146.199252,140.1602864,143.6157113,135.7212192,127.0931827,120.6012231,105.7186966,102.4320445,99.05293256,,,,,,,,,,,80.77053058,50.13904338,56.22453599,70.31277466,65.39119002,73.13581952,71.92153846,290.4992627,270.3636364,277.1390574,311.3552519,321.631734,188.9802115,190.2224427,193.4127087,155.6323826,148.9339841,119.9205166,112.391622,
Libya,LBY,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.79780086,64.59637011,56.05806519,59.79211316,53.15240293,51.5917603,52.54515599,48.63241218,40.25270758,34.80163011,45.28109377,43.17344961,78.85975704,90.61273052,96.12933208,90.86088969,101.8593313,102.2241513,101.4893318,102.0580715,107.7024587,99.62098919,,,,,
St. Lucia,LCA,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,165.0196921,161.1737272,137.1965163,141.6208827,134.5982357,115.9375352,132.3739599,155.9055118,160.5647577,182.4965528,182.3369953,156.7249772,153.3129608,144.2898209,141.251656,137.0644683,136.8553484,130.8527335,127.8869546,122.9624984,119.4430331,105.3690742,98.40156501,96.52908259,109.8421074,108.2821302,118.2830508,106.7167497,104.6923487,114.2588197,100.9282986,112.4326439,108.4679357,104.3531462,101.9650068,99.21139748,94.32026841,
Latin America & Caribbean,LCN,Trade (% of GDP),NE.TRD.GNFS.ZS,23.98992264,23.21080478,21.00975334,24.65630136,21.60702849,21.69191597,21.51112993,20.74565734,21.56768635,21.90556636,23.04891034,22.79022836,23.66083509,25.25175919,29.79971024,27.79647329,27.00779428,27.77829935,27.30827967,28.77710092,30.67589069,29.5044283,27.97010144,28.89752473,30.26143232,29.87089444,28.60510996,29.60767972,31.89980246,32.35441774,33.12078731,32.75696965,33.3248053,31.25733584,32.06909048,34.75005052,36.03376985,36.05054769,35.82058897,37.14501719,39.06595509,39.3553274,41.68970503,43.42965871,45.56623441,45.29277387,45.77360789,45.51232526,46.87114723,40.32801459,42.78855543,45.20236448,45.25414773,44.77443414,42.89237757,43.42484399,
Least developed countries: UN classification,LDC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,45.10223385,,,,40.52316717,38.21630954,53.87029616,49.31413387,61.46581653,49.45063308,66.46100042,60.85021252,61.73495445,68.16634607,59.22805158,59.53189171,57.16126235,59.53883348,59.75328661,62.19359392,60.71088952,62.21982586,64.83744331,57.34116402,58.79089101,61.04565219,61.23859447,60.97709991,59.57841826,54.38468743,
Low income,LIC,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.76109786,43.40555774,45.25182964,45.84672901,54.39111957,56.18045186,51.37748251,48.00543072,49.17574508,47.15551648,46.82098554,48.06500584,53.63633359,58.22528636,60.56580278,57.75340567,59.36658879,62.75813299,66.43908893,58.33369013,64.16211976,65.28504752,62.97130751,63.06909654,62.73724272,59.68333095,
Liechtenstein,LIE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Trade (% of GDP),NE.TRD.GNFS.ZS,62.86589331,56.02297309,56.99396987,53.24937822,51.33726165,51.39782286,48.21878374,43.76452363,44.21013342,43.00983326,54.05444965,51.22419929,46.22548698,49.90762878,60.32981364,62.44873387,60.42777208,63.97121433,74.31618423,79.46437093,87.01730125,76.99547085,73.61393821,67.76013355,63.54766953,63.97721324,59.04755006,60.88866071,62.91320918,64.0169756,68.24391517,67.59591239,72.80375656,77.14751834,79.4307907,81.63504909,78.87396371,80.13755331,78.49498913,78.75147835,88.6364417,80.89860153,76.33513178,75.33624733,79.4829449,73.60397296,71.26117849,68.60651166,63.36904361,49.14914153,46.36389037,54.98458604,51.4920878,49.2577922,49.83087492,48.47756728,
Lower middle income,LMC,Trade (% of GDP),NE.TRD.GNFS.ZS,22.06340208,21.00800795,18.68868099,20.31954188,21.61867388,20.09925608,25.21972989,23.32550628,22.42109214,21.14153992,22.83804814,23.11160628,23.86046747,26.86758152,33.49656565,32.65745306,32.73623138,32.60306026,31.96603098,36.71140951,38.07196189,37.69567089,34.1998597,33.79177666,32.09370501,30.13329968,28.14275711,30.34439936,31.74455789,36.95376838,38.70614726,40.01366297,40.87050346,41.09413226,41.80871924,46.18923141,46.18883259,48.81842966,53.63797506,48.83622485,53.33993093,52.92615973,51.88437204,52.78427344,56.23483659,58.99042769,59.90478647,60.26352126,63.85108476,54.8998993,56.16926178,60.72159289,59.35134517,57.31725604,55.28190338,50.96058474,
