Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Italy,ITA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.78460803,20.89497553,20.37760686,20.10857778,20.42655955,20.89419463,20.43913745,20.32566807,20.35584805,19.82754764,19.54713825,18.96419549,18.56724456,17.80085356,17.59849614,17.22804683,17.40852932,17.75135603,17.10154769,15.16632334,15.81704931,15.79263412,15.3873188,15.3826274,15.49864322,15.78810943,
Jamaica,JAM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.21569435,17.0114699,16.04198364,15.47552885,14.85785509,11.69902061,11.29652838,10.60254984,10.19023777,9.502482158,9.445821543,9.418423789,8.874044866,8.74941404,8.875843759,9.258541269,9.417123884,9.012422116,9.14179087,9.411604564,9.528760871,9.508847907,9.793235604,
Jordan,JOR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,11.86958737,13.11858077,10.1096805,13.95095368,13.08329699,11.31093232,11.2544484,11.03448276,12.64044944,7.712230216,8.895866039,9.019453724,9.532433322,9.223641724,9.599378537,8.877975066,11.96555141,11.3278917,11.07225379,11.30243846,10.1821473,13.64856494,14.12570629,11.93038588,11.12474995,13.63691708,12.43637469,14.20715212,13.29497215,15.87532258,15.0993703,13.75693857,13.96529867,15.71947496,15.63867803,15.66364441,15.74373041,16.88524348,17.18090472,18.25745134,17.91084473,19.38291721,21.23545393,20.99285139,20.11536248,19.163422,19.37623831,18.82752993,19.41913236,19.02245695,18.46703486,
Japan,JPN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,27.19794031,27.13517511,26.97667435,26.88837902,27.63326927,27.47432563,26.70040111,26.04008129,26.00412836,25.92034173,25.92811565,25.84423647,24.90751696,23.50511701,21.62610117,21.50057287,21.39829733,21.37307253,20.67210346,20.45936353,20.445942,19.05580144,18.63680805,18.78452598,18.95109669,19.09118553,19.1184835,19.56148779,19.04109615,17.09619161,18.93857142,17.86891582,17.87653639,17.68329162,17.70674767,,
Kazakhstan,KAZ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.27472521,13.94057507,13.97910456,12.77680078,14.92936439,17.66129734,17.63949624,15.59493184,15.25299442,14.16685654,12.83231928,12.44366168,12.37738249,12.66141189,11.39633888,11.96087133,12.1637877,12.04682994,11.63794065,11.16964118,10.83184532,
Kenya,KEN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.409295376,9.925416887,9.315216211,9.391890462,10.35141363,11.45108601,10.91548229,11.16286207,11.30277587,11.93290366,11.97826338,12.57411501,11.31387921,11.989867,12.72049425,12.01286417,11.28080745,10.96727007,12.32111257,12.2958858,12.84154166,12.33924945,12.20961501,11.75312281,11.89205923,11.71814074,11.89119759,11.55176046,11.88534093,11.67149363,11.7230253,12.0482445,10.79348782,10.00802894,10.69475637,9.881747148,13.25999623,12.90974968,12.30347685,11.42915351,11.623694,11.00231234,11.06862129,10.92229994,11.24975835,11.82391513,14.32009532,14.45605714,13.58137907,13.38647299,12.61630679,13.07689734,12.26143194,11.7210663,11.06990986,11.36267726,
Kyrgyz Republic,KGZ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.11461882,28.81976316,33.67818594,26.33125086,21.82512944,9.252179028,8.48644803,14.80908863,15.50367256,14.00837778,19.458732,19.01951056,14.29173559,14.63335917,17.05191364,14.41481498,12.55947654,11.46725718,15.21795043,15.98843135,18.78531895,20.53489976,13.8954625,18.31545973,15.89489472,13.72775948,
Cambodia,KHM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.850470412,9.267490635,9.508982393,10.57847873,12.1344672,13.18965568,13.98197397,16.86780095,17.67156111,18.5933692,19.13091122,19.91304326,18.78521051,19.55033478,18.6079507,16.3331976,15.3468523,15.62335817,16.10626056,16.04553456,16.43146754,16.27094188,17.01916094,
Kiribati,KIR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,1.88172043,1.365432986,2.108498015,2.112203403,1.95221843,2.048352481,0.450665756,0.690581955,0.603591369,0.330124752,0.66518847,0.633583021,1.225305507,7.037493594,6.17193879,6.358295942,6.009422828,6.190761242,5.607339314,5.497848729,5.014949441,5.194162279,4.989950349,4.883252416,4.446717832,4.517274188,4.966439172,5.487147138,5.265383178,5.82954202,5.649073171,5.375843922,5.439863709,5.45986303,4.623889905,4.816602508,,,
St. Kitts and Nevis,KNA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,11.45569852,11.32681641,9.306315935,10.01903617,9.702407118,9.012491216,8.463113089,9.729812576,8.530233055,11.04655686,10.67985417,11.2398464,10.53925308,9.359012867,8.737962431,8.966015038,8.208090743,7.559028068,7.910768989,7.586347487,7.69706839,7.46854264,7.800861345,7.848587905,7.395112657,6.430287293,7.759888263,7.569872371,7.450220084,6.985062975,7.027155472,6.964424057,8.725603813,10.39155367,10.1003457,9.877667743,9.304311379,8.268759018,7.695564402,
"Korea, Rep.",KOR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,14.32348755,14.89119351,15.47904045,16.45504253,16.69342851,16.74137158,16.63311601,18.20588094,20.83983359,20.26232355,20.25651708,22.31396519,22.14080917,22.41345772,22.7327595,22.84938442,23.36347049,23.38323943,24.40943495,25.61893363,25.23435627,26.73940325,27.77574089,28.16982852,26.68332161,25.04614866,25.20813491,24.47627027,24.56030923,24.92167708,25.34039614,24.45196979,24.02277852,24.87188698,25.50532851,28.9762505,27.57467948,27.17511072,26.68238988,28.51319615,28.27523759,27.81369361,28.20206829,28.60099207,28.72357933,30.71899369,31.36650732,31.00472402,30.97335782,30.15156674,29.48923486,
Kosovo,KSV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.30255844,11.96042188,13.05099274,13.84262714,13.56073051,11.69368576,13.62365779,13.19097333,12.50027071,12.29185204,
Kuwait,KWT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.523602549,5.204568801,5.50767872,5.462893818,5.092215759,6.155484558,
Latin America & Caribbean (excluding high income),LAC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,24.94830552,25.64152824,24.68051177,24.94326418,25.31709937,25.53059082,25.92555386,26.01352467,26.05611426,26.61472618,26.59055005,26.79185902,26.13228704,26.40981899,26.48807604,27.24823803,26.61394853,27.64032845,26.87086445,27.68003614,27.92946367,27.67511615,27.40276101,26.37866425,25.48428638,,22.4438453,21.75320172,21.03820599,21.43892625,18.29676237,16.88804892,17.68307899,17.08507859,16.90972208,17.33467361,16.97698112,16.77274511,17.87481859,18.09461109,17.43058374,17.14115391,16.80445298,16.53063947,15.77538493,15.63926852,15.04292033,14.6795135,14.39768569,14.13113058,14.1926847,
Lao PDR,LAO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.267707174,9.963177583,12.48904279,13.40522913,13.0802135,12.91063429,14.27136245,15.92221138,15.89290688,17.01771198,17.00732885,6.311423557,6.237352731,8.959071922,8.661458099,8.914699597,9.939233186,8.391585255,8.630321782,8.884871355,8.552112147,7.528041948,7.541319438,8.415611259,8.219596415,8.925890145,9.367437244,
Lebanon,LBN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.97928654,13.97928654,13.97928654,13.97928654,14.10773972,13.70871732,13.01147814,12.90695682,12.75077475,12.8708949,7.958540209,8.081723729,7.464016902,7.543199265,8.506326611,8.596783139,8.261072442,8.217746875,8.370654093,8.566924798,9.288904341,9.138570681,
Liberia,LBR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.137686193,6.276708392,5.090259762,4.712817171,4.505022303,4.514997149,4.489427628,,,,,,,,
St. Lucia,LCA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,8.249672632,10.4524683,9.269733359,9.092316026,9.521526513,8.899623561,8.497307881,8.198818898,8.480532975,8.408359694,8.263185428,8.120856138,7.944216672,7.51575199,7.476037763,6.21040368,6.866143695,6.75134667,6.102284404,5.559192544,5.444899897,4.246154835,4.18155747,4.279774442,4.374806258,4.65530251,5.236881177,4.903313895,5.019030087,4.395213999,3.969804006,3.579963796,3.70263048,3.531901604,3.122636981,2.833547139,2.839099119,
Latin America & Caribbean,LCN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,24.90749107,25.52983519,24.65788863,24.97694669,25.31614112,25.54465249,25.8447354,25.90546222,26.11783379,26.77667934,26.37798199,26.75179416,26.06428554,26.38137798,26.39990077,27.1402556,26.566005,27.38268194,26.76395969,27.59518785,27.52452943,27.39401369,27.13436306,26.20393867,25.31954501,,22.53188486,21.88371899,21.12307231,21.46115526,18.52302015,17.23538529,17.94776962,17.41072534,17.21733611,17.4966602,17.22389375,17.05742396,18.03776401,18.2238141,17.5510218,17.23115838,16.87754067,16.60658408,15.9422525,15.81045466,15.24417984,14.89011116,14.64566422,13.96392055,14.04118878,
Least developed countries: UN classification,LDC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,10.91002248,11.09511517,10.55170772,11.01623113,10.28491036,10.87497375,11.68157775,10.3323264,10.31160756,9.840520252,9.478264022,9.69495781,9.90393257,10.55688853,10.01256851,9.44385131,10.07660149,11.507681,11.37647694,11.53035751,11.34154624,11.43850714,11.64258862,11.65360157,11.97108522,11.48418677,11.69439855,12.24928318,12.15589004,12.16765999,12.57656844,
Low income,LIC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.937368,9.44444927,9.449835734,9.013330737,9.434325878,9.387889387,9.476488341,9.716852698,9.844492769,10.26246579,10.17448016,11.24063039,11.545373,11.33180392,11.0463157,10.46614185,10.43541043,10.44452318,10.22238313,9.833696402,8.979963919,9.263534767,8.982813002,8.729240917,8.527722495,8.176584049,
Liechtenstein,LIE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.11037306,20.03383891,20.85881687,19.27556603,18.89502442,19.51631196,
Lower middle income,LMC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.13928921,13.91342237,13.84032351,13.5858166,13.28123098,13.1485323,13.17665688,12.31701545,12.76298711,13.25481959,13.61805742,13.81542309,14.17929462,14.23401866,14.75579598,14.70630793,14.99937588,14.7623478,15.52128966,15.84005645,15.88541374,15.35903783,15.04506537,15.50193025,15.67420631,16.18112298,16.21029928,16.42930437,17.04065766,17.90724192,17.23222879,17.00749602,17.92520839,17.15723459,17.92219438,18.17099376,18.19950858,17.76932327,17.31913266,17.40456194,17.11260742,17.20341111,17.24818271,17.27765844,17.46312026,17.33856818,17.44483268,18.35002449,18.13615966,17.54495549,16.80867161,16.72617022,16.70763908,16.42109584,16.39194167,16.42023836,
Low & middle income,LMY,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,23.72527799,21.95922792,21.44646456,23.03468792,24.73248154,25.38079149,25.87853456,25.98280363,25.70912241,26.616854,26.61482143,26.98989871,27.68367268,27.69383732,27.90931005,26.90260873,26.64831507,26.23283899,26.06314628,25.83828016,26.11846423,25.90906615,25.98155871,25.75197086,24.24828125,24.39083404,24.35132331,24.17381223,24.44397977,23.60357799,23.08937135,23.1450074,22.56561091,22.35778747,22.46750543,22.32592538,21.708109,22.39978121,22.38079798,22.19929595,22.18178595,22.15023296,21.89196649,21.18043801,21.01662648,20.63444083,20.33567623,19.88010232,,,
Lesotho,LSO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,0.874635569,0.802139037,2.067183463,3.737851981,4.077716479,4.145555044,4.72972973,4.771371769,4.912280702,5.327868852,5.423728814,5.749486653,5.433829974,4.982698962,5.444743935,8.797076566,8.422976501,9.1194296,5.48590472,7.701271411,8.731839734,6.545995843,8.709283491,8.741131391,10.61113419,10.72230577,10.64862697,9.443523439,9.521178908,10.28800148,9.492405558,9.638783168,9.365164513,10.96112938,11.65856177,11.78661882,14.44264714,21.69319618,26.06943534,24.61842804,25.77287405,22.62852159,24.86301095,22.15849164,21.40987319,17.69877695,13.34249381,13.2304173,12.19261619,11.9828075,11.19799789,10.73911573,
Late-demographic dividend,LTE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,28.6514723,26.007843,25.16066541,27.60644372,30.49812091,31.28661888,32.03796877,32.41434159,32.32653613,33.57472827,33.39778475,34.31144053,35.48173785,35.23026621,35.83777434,34.491883,33.89635443,33.17397886,32.73057629,32.01857767,32.17121986,31.60087561,31.59015633,31.06786092,,29.14937303,29.12621815,29.78126846,29.7657148,27.36809218,26.5136983,26.29881642,25.38854361,25.31017941,25.817358,25.63491074,24.36460792,25.29005751,25.23596108,25.1192438,25.06050683,24.87591871,24.61106041,23.81418207,23.5378962,23.03644774,22.4714539,21.94114386,,,
Lithuania,LTU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.72329389,17.97250951,18.25858325,17.90178656,17.2194094,18.85916748,19.35224096,18.30770188,18.60255223,20.14254466,20.15813551,19.46622684,17.69873292,17.48957353,16.72957293,18.77420269,20.37846643,20.67456781,19.44395841,19.27223921,19.42552097,
Luxembourg,LUX,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7166507,11.37533253,11.8593672,12.12545951,10.63313749,10.78321224,10.24057187,9.791782393,10.03089935,9.706226445,8.927662367,8.000877245,9.11308949,7.95919632,5.253745993,5.850965446,5.652148753,5.579416708,5.057983515,4.881592728,4.7376254,
Latvia,LVA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9662888,19.3534603,20.64306018,16.85347029,15.29903719,15.34769385,15.24736418,15.13664252,13.90371191,13.80103047,12.96943824,12.07154882,11.39685419,10.77167119,10.89290118,13.43944741,13.06472707,12.95853456,12.56954527,12.47938063,12.51264237,
"Macao SAR, China",MAC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.32958301,11.40290694,9.036822149,8.251731798,7.578602475,7.817003653,7.977853464,9.167096654,9.301535568,9.559734561,7.919088369,6.920156206,6.188064348,5.260814607,4.295697863,3.996465727,2.883236343,2.071762681,1.468472435,0.841252395,0.688629546,0.707090068,,,,
St. Martin (French part),MAF,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,19.82627527,21.01379838,20.86062891,22.09458045,22.27906218,22.29703109,21.32498746,22.50899869,22.06160111,21.54717226,21.99962035,20.91506196,21.74536367,21.99669939,20.56047725,21.49076248,20.52766523,21.51802748,20.20897263,20.65319506,20.69066915,18.85819607,18.8606273,19.44650548,19.66752879,18.65392556,17.9201716,16.97787628,16.77924051,17.45904896,17.39341857,16.82185701,16.5187839,17.0202575,18.30456872,18.0261421,
Monaco,MCO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.70811879,24.01441568,21.33155924,17.23755861,14.66550288,16.26444159,18.12405701,17.02639267,18.25706589,16.90135164,15.88444647,14.99572013,14.18550014,13.7018748,12.57799573,12.71500211,13.67856918,13.61520999,14.08204828,14.39335901,13.97137064,
Madagascar,MDG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,11.18160529,11.26414286,10.63682056,11.42502807,10.74300174,12.8557767,11.1547636,11.00518529,10.42473846,9.859490243,8.023463267,7.944421019,9.66043994,11.28974163,11.61237977,11.73229405,12.2392549,12.43275894,12.50175047,13.71299529,14.18782714,13.98924959,14.33997555,14.46637197,14.35459424,,,,,,,,
Maldives,MDV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.875085709,7.193595548,7.557585003,7.708650959,7.97998873,7.960347329,6.036605182,5.734140052,5.894242126,5.978194564,6.544571737,5.713056317,5.473849507,5.973610969,4.677733647,4.340805576,5.448904694,5.999446909,5.291547548,5.02275285,5.06048883,
Middle East & North Africa,MEA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4870111,,,,,,,,,,,,,,,,
Mexico,MEX,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,19.49189396,19.56152052,20.04217382,20.64148616,20.98544955,23.15439584,23.14083807,22.92683545,22.87095774,22.81470051,22.37700704,21.96596037,22.81541285,22.64552898,22.68065055,22.26139857,21.9481929,21.71693817,21.25722139,22.65887872,23.97452331,24.78129922,26.37844618,23.85682797,21.90136907,20.79800793,20.58565488,20.24914122,17.8736326,17.15232994,19.1107928,20.34479582,20.89728833,21.22317292,20.68197272,20.30467669,19.41123125,18.82389902,18.17952003,18.24095789,17.2417888,18.10847994,17.38078278,16.97697841,16.63800039,17.26587959,17.04506663,17.85310416,17.53721821,17.65738626,18.44410151,
Marshall Islands,MHL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.117646699,2.909883638,2.966529009,0.732036022,1.810485843,3.034710157,1.177350595,0.982492864,1.395545383,1.081794626,
Middle income,MIC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,23.80318512,22.03469089,21.52049515,23.1186937,24.82596334,25.4845906,25.98455022,26.08779064,25.80990047,26.72829402,26.72999083,27.10920456,27.80931955,27.80869982,28.04187605,27.07573734,26.81345396,26.40296048,26.2410885,26.0147248,26.29395124,26.08600552,26.16433465,25.92620786,24.46610597,24.58664963,24.54654335,24.37190802,24.62143089,23.76993195,23.26422735,23.31807069,22.72956185,22.51367308,22.62420977,22.46813854,21.8363904,22.53992389,22.52493461,22.34859261,22.33115281,22.29910023,22.04038287,21.31988523,21.16297804,20.77269758,20.4746134,20.01656737,,,
"Macedonia, FYR",MKD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.67132836,29.22672703,32.88690981,28.10785076,23.71168392,23.2380374,23.00673869,21.95538306,20.92404016,20.50233082,10.63926222,10.5836787,10.23156335,10.33603528,8.855284486,11.2891594,11.75074286,11.83559547,11.35181296,10.2126579,11.4374034,13.26168823,11.8369814,11.39393551,12.25909187,12.33624366,
Mali,MLI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,5.729306247,7.418461824,6.868492697,7.860169538,7.60395476,8.553780432,8.475237192,8.607072502,7.071377073,5.987379925,5.77258452,5.386734546,4.536101465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,19.65674156,18.29525942,22.48626431,24.1748777,25.74824491,27.35163326,29.02194794,29.03068399,29.17567537,29.04408228,28.30360196,26.97001426,25.75849703,24.61432105,25.58047296,25.399008,25.78170112,24.45840032,24.16143526,24.52559698,24.07110108,23.59859564,22.14656401,21.46207874,21.71656596,20.7388282,20.10117048,19.37211326,19.64734734,19.30111134,21.44225122,17.67511177,17.30067495,17.42707378,15.13301557,14.57204282,13.96744703,14.10555257,15.28489711,12.84884915,12.94639773,13.12487486,12.51838846,10.77495479,10.19268915,9.466174533,
Myanmar,MMR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.164738178,7.828597333,9.177232455,9.799414412,11.58334709,12.8016337,13.99231941,14.88641379,16.8209693,18.07855205,19.86208285,19.72131197,20.09235404,19.91591375,19.93069652,20.67224523,
Middle East & North Africa (excluding high income),MNA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,11.66915715,12.32404223,12.22722265,12.15846553,12.75632337,12.4976936,12.94739956,14.05412164,14.76341045,14.14671289,16.10445782,16.2744911,16.31459259,15.25331383,15.90787821,15.76200594,16.11794554,16.03966285,16.06612403,16.05254944,15.2361677,16.74563705,14.90833715,15.24862262,14.75316574,14.0768128,13.79155354,12.86522254,13.02426921,14.12388226,13.90814589,13.26858268,13.90454499,13.52093286,13.80058627,,
Montenegro,MNE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.22810944,12.77560596,11.61119162,10.25222655,10.25468763,9.781819234,9.396017953,6.800008633,6.721777346,5.896389432,5.454457629,5.93385655,4.860407618,4.927042285,4.792648852,6,
Mongolia,MNG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.70182249,20.99421174,18.82336646,19.78121434,17.64119326,17.87723746,18.24848126,8.176716883,9.110439915,7.659974341,7.706623213,7.546267514,9.464458639,7.265525172,7.482536679,6.241876722,6.416748055,6.04271547,6.932040196,7.312552726,7.084679152,7.59075215,8.086671169,8.417596144,9.83964217,9.681223212,8.321675071,
Northern Mariana Islands,MNP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.16718166,15.08968297,15.94492488,11.68881614,12.8587118,11.09458059,12.83141456,13.25352634,15.7907856,17.02610445,16.93390082,18.34829372,13.84374869,16.11184159,16.82378178,15.17859693,15.92053428,15.41917513,13.36998308,11.92792205,11.30441521,11.18270917,9.971218824,9.516112501,9.902267221,10.03496126,
Mauritania,MRT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,12.88359264,13.09479269,12.07754288,13.15458897,11.57521787,10.27968911,7.586304711,8.486080605,9.785916383,8.660661906,8.301401428,8.520946943,9.132513793,14.3959176,14.97767524,13.19646226,13.64014555,13.75024303,11.86494045,11.63262823,10.01012218,7.50882286,6.098052351,5.634542257,9.192876793,8.093527412,7.261762276,8.107764772,7.552694646,8.801608952,,
Mauritius,MUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,15.66617915,15.13427429,15.07622365,15.36870381,15.77200691,16.24541236,16.09924827,16.34942613,18.73334824,21.33694628,24.07584737,25.29628725,25.12859101,24.47914399,24.36929523,23.94159406,23.8293211,23.31152783,22.62768109,22.95005313,23.38311002,23.57579197,23.95671747,23.88240944,23.47862898,23.33103442,22.44209663,21.67946436,20.9556998,19.84754327,17.76269069,17.41491737,17.19837346,16.66481494,15.91970803,15.66826261,15.47108325,15.7402989,15.30809282,14.73189455,
Malawi,MWI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,13.11906206,11.8969393,11.74148267,11.42087542,16.06560874,13.66471828,14.04337699,13.56208057,14.32773899,13.79944419,14.45735439,14.76300222,16.80186806,15.80078866,18.48354464,19.46913946,17.96857326,21.16684816,15.66207768,17.39367217,15.82189321,14.30035342,13.54613029,13.61012595,13.38421322,12.88103118,11.53482684,13.05343406,14.50322853,12.56354103,11.59184745,13.82740729,15.49254401,12.64087471,11.19189328,10.68223097,10.93592936,10.00258376,10.26243243,10.25223026,10.59166138,
Malaysia,MYS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.26098023,10.00974236,10.55286111,9.383326393,10.19669354,10.19965856,10.56481555,11.67805368,11.83922119,13.11056071,13.76390566,14.1190521,14.67283052,16.70452278,18.72122452,18.71931444,19.70125512,20.42706339,20.17921396,20.59815139,21.94794008,21.30468314,19.39881372,19.52706249,19.66468485,19.67103201,19.68129885,19.80390948,21.82202014,23.80241939,24.2246874,25.55005439,25.82276465,25.92614102,26.64074491,26.37815096,27.84287296,28.38020547,28.7826044,30.93601005,30.86354977,29.33640404,29.24647454,29.9284331,30.37787233,27.54974526,27.56609746,26.12263132,24.56075757,23.80009738,23.43389731,23.32020449,23.13820012,22.84066667,22.89604922,22.79053247,
North America,NAC,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.57718483,16.21452141,15.86413148,15.50738959,14.23194197,13.73258878,13.6098907,13.51190832,13.3258762,13.34652076,13.11431002,12.52979168,12.06960356,12.31584271,12.37805529,12.37064973,12.37593353,12.32606791,,
Namibia,NAM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,8.887415985,10.02268828,10.39400425,10.68579145,10.32590451,9.757511561,9.959791275,10.70211319,10.31178566,10.35891356,11.23581729,10.22615347,10.83812256,12.33811295,11.62729823,11.37651135,8.698628764,9.675370479,10.67810062,9.93194456,12.82878734,12.60582663,13.053233,14.79678019,13.6274432,13.56147676,15.61603357,14.72326346,12.32275063,14.14400157,13.49031862,14.76874635,13.14250616,11.92012699,10.63646044,9.066046048,
New Caledonia,NCL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.747491487,4.785938621,4.840687209,4.688575447,4.60997293,4.2171785,3.963849047,3.95550607,,,,,,,,,,,,,,,,,,,
